id,id_comment,video_id,texto_raw,texto_limpio,id_emocion,intensidad,id_tema,likes,fecha,texto_primera_pasada
802,7611472893826777876,7601984511668194580,*mi mamá decía que siempre encontraba las cosas pero no me encontró a mi*,*mi mamá decía que siempre encontraba las cosas pero no me encontró a mi*,,,2,11,2026-02-27 11:58:13.000000,*mi mamá decía que siempre encontraba las cosas pero no me encontró a mi*
803,7611342072490066709,7601984511668194580,"""cuando cargue sus huesos senti el peso cuando nacio"" [sticker]","""cuando cargue sus huesos senti el peso cuando nacio""",,,2,11,2026-02-26 18:54:46.000000,"""cuando cargue sus huesos senti el peso cuando nacio"""
804,7611332725178254100,7601984511668194580,"""Mamá, no se donde estoy"" ""y si te encuentro que te hago?"" ""llevame a casa"" pero mamá no pudo encontrar lo que buscaba por primera vez.. [sticker]","""mamá, no se donde estoy"" ""y si te encuentro que te hago?"" ""llevame a casa"" pero mamá no pudo encontrar lo que buscaba por primera vez..",,,2,11,2026-02-26 18:18:34.000000,"""mamá, no se donde estoy"" ""y si te encuentro que te hago?"" ""llevame a casa"" pero mamá no pudo encontrar lo que buscaba por primera vez.."
805,7611330298060194568,7601984511668194580,"*""Quiero que mis padres reconozca mis logros. no mis restos.""
""¿y si no te encuentro que te hago?
""me lo quitaron. pero no de mi corazón.","*""quiero que mis padres reconozca mis logros. no mis restos.""
""¿y si no te encuentro que te hago?
""me lo quitaron. pero no de mi corazón.",,,2,11,2026-02-26 18:09:06.000000,"*""quiero que mis padres reconozca mis logros. no mis restos.""
""¿y si no te encuentro que te hago?
""me lo quitaron. pero no de mi corazón."
806,7612419011439461128,7601984511668194580,"""Se suponía que yo cerraría sus ojos, no que ellos tendrían que reconocer los míos."" [sticker]","""se suponía que yo cerraría sus ojos, no que ellos tendrían que reconocer los míos.""",,,2,8,2026-03-01 16:33:55.000000,"""se suponía que yo cerraría sus ojos, no que ellos tendrían que reconocer los míos."""
807,7612025227250762517,7601984511668194580,"""mamá encuentra me""
""y si te encuentro que te ago""
""llévame a la casa…""","""mamá encuentra me""
""y si te encuentro que te ago""
""llévame a la casa…""",,,2,9,2026-02-28 15:05:58.000000,"""mamá encuentra me""
""y si te encuentro que te ago""
""llévame a la casa…"""
809,7611233248874218241,7601984511668194580,"Mi México un país tan hermoso lástima que el gobierno no sabe manejarlo y lo está dejando caer poco a poco, que horror.","mi méxico un país tan hermoso lástima que el gobierno no sabe manejarlo y lo está dejando caer poco a poco, que horror.",,,2,11,2026-02-26 11:52:24.000000,"mi méxico un país tan hermoso lástima que el gobierno no sabe manejarlo y lo está dejando caer poco a poco, que horror."
316,7611787791035089672,7611543013990485268,“Que hacemos de los niños sino bandidos que castigamos después”,“que hacemos de los niños sino bandidos que castigamos después”,,,1,41,2026-02-27 23:44:27.000000,“que hacemos de los niños sino bandidos que castigamos después”
317,7611792567516087053,7611543013990485268,Que en otra vida le toque algo muy chido 😭😭😭😭😫🥰,que en otra vida le toque algo muy chido [llorando mucho dolor],,,1,31,2026-02-28 00:03:16.000000,que en otra vida le toque algo muy chido 😭😭😭😭😫🥰
326,7613593710223672080,7611543013990485268,un villano de una historia mal contada......🥺🥹🖤,un villano de una historia mal contada...[tristeza profunda dolor intenso amor],,,1,13,2026-03-04 20:32:20.000000,un villano de una historia mal contada...🥺🥹🖤
327,7611756613603296007,7611543013990485268,🥺🥺Como no llorar en otra vida le va air bonito 🥺 [sticker],[llorando desesperado]como no llorar en otra vida le va air bonito [llorando desesperado],,,1,33,2026-02-27 21:43:27.000000,🥺🥺como no llorar en otra vida le va air bonito 🥺
353,7611990264240210709,7611543013990485268,a lo mejor a muchos en otra vida nos toque algo más chido 😞🙌🏻✨,a lo mejor a muchos en otra vida nos toque algo más chido [tristeza y alegría],,,1,15,2026-02-28 12:50:03.000000,a lo mejor a muchos en otra vida nos toque algo más chido 😞🙌🏻✨
354,7611783998255727376,7611543013990485268,No pasa nada manita 🥺!! [sticker],no pasa nada manita [llorando desesperado]!,,,1,89,2026-02-27 23:29:49.000000,no pasa nada manita 🥺!
355,7611722961787142925,7611543013990485268,Ay no yo llore 😔😔😔 porque un niño puede sufrir tanto así,ay no yo llore [llorando mucho dolor] porque un niño puede sufrir tanto así,,,1,35,2026-02-27 19:33:01.000000,ay no yo llore 😔😔😔 porque un niño puede sufrir tanto así
356,7611758648142562079,7611543013990485268,"El no era malo, tuvo que ser malo para sobrevivir. Tan pequeño y pasó por tantas cosas malas 🥺","el no era malo, tuvo que ser malo para sobrevivir. tan pequeño y pasó por tantas cosas malas [llorando de tristeza]",,,1,29,2026-02-27 21:51:33.000000,"el no era malo, tuvo que ser malo para sobrevivir. tan pequeño y pasó por tantas cosas malas 🥺"
357,7611766511598797585,7611543013990485268,"le decía manita porque fue la unica que se quedó a escuchar su historia, la considero familia al ver que la conmovió 😭😭😭","le decía manita porque fue la unica que se quedó a escuchar su historia, la considero familia al ver que la conmovió [llorando desconsoladamente]",,,1,34,2026-02-27 22:21:53.000000,"le decía manita porque fue la unica que se quedó a escuchar su historia, la considero familia al ver que la conmovió 😭😭😭"
358,7612142698288022280,7611543013990485268,"""Quería ser piloto aviador, ahora solo vuelo en mi mente"" 🥀","""quería ser piloto aviador, ahora solo vuelo en mi mente"" [florecimiento muerto]",,,1,52,2026-02-28 22:41:36.000000,"""quería ser piloto aviador, ahora solo vuelo en mi mente"" 🥀"
810,7611935245231325969,7601984511668194580,"""Si me encuentras mami llévame a casa "" 💔","""si me encuentras mami llévame a casa "" [dolor de corazón]",,,2,9,2026-02-28 09:16:30.000000,"""si me encuentras mami llévame a casa "" 💔"
811,7611403867075412757,7601984511668194580,"no soy de mexico,pero cada vez que veo esos videos siento una tristeza enorme,pobres jovenes que viven con miedo en no regresar y pobres madre que tienen miedo a perder a sus bebes un dia cualquiera [sticker]","no soy de mexico,pero cada vez que veo esos videos siento una tristeza enorme,pobres jovenes que viven con miedo en no regresar y pobres madre que tienen miedo a perder a sus bebes un dia cualquiera",,,2,10,2026-02-26 22:54:38.000000,"no soy de mexico,pero cada vez que veo esos videos siento una tristeza enorme,pobres jovenes que viven con miedo en no regresar y pobres madre que tienen miedo a perder a sus bebes un dia cualquiera"
812,7610970429604479762,7601984511668194580,oye es muy fuerte el mensaje que deja [sticker],oye es muy fuerte el mensaje que deja,,,2,11,2026-02-25 18:52:43.000000,oye es muy fuerte el mensaje que deja
813,7612150510422934293,7601984511668194580,"""¿Y si lo encuentro que te hago?""
""¿Y si no te encuentro... Que hago? ""","""¿y si lo encuentro que te hago?""
""¿y si no te encuentro... que hago? """,,,2,8,2026-02-28 23:12:01.000000,"""¿y si lo encuentro que te hago?""
""¿y si no te encuentro... que hago? """
515,7612703132032828168,7612081893902748959,"Muchos dicen: ‘yo me crié solo y eso no me marcó’. Pero cada historia es distinta. No todos los seres humanos atraviesan las mismas pruebas, algunos cargan más peso que otros… y no todos tuvieron un ángel que los rescatara","muchos dicen: ‘yo me crié solo y eso no me marcó’. pero cada historia es distinta. no todos los seres humanos atraviesan las mismas pruebas, algunos cargan más peso que otros… y no todos tuvieron un ángel que los rescatara",,,1,8,2026-03-02 10:56:20.000000,"muchos dicen: ‘yo me crié solo y eso no me marcó’. pero cada historia es distinta. no todos los seres humanos atraviesan las mismas pruebas, algunos cargan más peso que otros… y no todos tuvieron un ángel que los rescatara"
516,7612489994771809045,7612081893902748959,No puedo dejar de llorar 🥺😭 [sticker],no puedo dejar de llorar [llora desesperado],,,1,26,2026-03-01 21:09:30.000000,no puedo dejar de llorar 🥺😭
523,7612729880837522197,7612081893902748959,Lastima que la música tiene un volumen muy alto... Importa más el relato de él que la musicalizacion,lastima que la música tiene un volumen muy alto... importa más el relato de él que la musicalizacion,,,1,6,2026-03-02 12:40:14.000000,lastima que la música tiene un volumen muy alto... importa más el relato de él que la musicalizacion
524,7612492018799231751,7612081893902748959,"Al escucharlo, siento como está rota su alma....","al escucharlo, siento como está rota su alma...",,,1,12,2026-03-01 21:17:07.000000,"al escucharlo, siento como está rota su alma..."
526,7612906925018612511,7612081893902748959,"Y tantas mujeres que anhelan tener un bb y no pueden tenerlo por X cosa la vida aveces es muy injusta por eso ay que dar gracias a Dios ala vida alos que si nos tocó tener padres, salud 🥺","y tantas mujeres que anhelan tener un bb y no pueden tenerlo por x cosa la vida aveces es muy injusta por eso ay que dar gracias a dios ala vida alos que si nos tocó tener padres, salud [llorando de tristeza]",,,1,6,2026-03-03 00:07:57.000000,"y tantas mujeres que anhelan tener un bb y no pueden tenerlo por x cosa la vida aveces es muy injusta por eso ay que dar gracias a dios ala vida alos que si nos tocó tener padres, salud 🥺"
527,7612479681929118471,7612081893902748959,Me hizo sentir mucha tristeza era solo un niño,me hizo sentir mucha tristeza era solo un niño,,,1,21,2026-03-01 20:29:12.000000,me hizo sentir mucha tristeza era solo un niño
814,7611351280249914130,7601984511668194580,la llorona dejo de buscar a sus hijos para ayudar a las madres a encontrar a los suyos..,la llorona dejo de buscar a sus hijos para ayudar a las madres a encontrar a los suyos..,,,2,10,2026-02-26 19:30:27.000000,la llorona dejo de buscar a sus hijos para ayudar a las madres a encontrar a los suyos..
815,7611342169185829653,7601984511668194580,la llorona solo llora en las noches porque en el día ayuda a las demás madres a buscar a sus hijos🥀,la llorona solo llora en las noches porque en el día ayuda a las demás madres a buscar a sus hijos[florecer tristeza],,,2,10,2026-02-26 18:55:13.000000,la llorona solo llora en las noches porque en el día ayuda a las demás madres a buscar a sus hijos🥀
1147,7614973806025163538,7613857092604005649,Qué tortura y qué agonía para esas pobres mujeres,qué tortura y qué agonía para esas pobres mujeres,,,2,1,2026-03-08 13:47:42.000000,qué tortura y qué agonía para esas pobres mujeres
528,7612671655474905864,7612081893902748959,Esta historia me dolió tanto tanto que pase pensando y reflexionando mejor mi maternidad si antes era amorosa con mis hijos ahora quiero ser el triple de amorosa protectora 🥺 me duele tanto los niños,esta historia me dolió tanto tanto que pase pensando y reflexionando mejor mi maternidad si antes era amorosa con mis hijos ahora quiero ser el triple de amorosa protectora [llorando mucho dolor] me duele tanto los niños,,,1,8,2026-03-02 08:54:07.000000,esta historia me dolió tanto tanto que pase pensando y reflexionando mejor mi maternidad si antes era amorosa con mis hijos ahora quiero ser el triple de amorosa protectora 🥺 me duele tanto los niños
529,7613559322387694354,7612081893902748959,Como lloré con la historia de Beto 😭😭😭💔💔💔,como lloré con la historia de beto [llanto intenso profundo],,,1,2,2026-03-04 18:18:46.000000,como lloré con la historia de beto 😭😭😭💔💔💔
530,7612401458713756447,7612081893902748959,Me rompe el corazón 💔 😭😭😭,me rompe el corazón [rompimiento del corazón] [llorando desesperadamente],,,1,30,2026-03-01 15:26:08.000000,me rompe el corazón 💔 😭😭😭
531,7612702123592057601,7612081893902748959,Sentí mucha compasión por Beto 🥹🫠,sentí mucha compasión por beto [dolor profundo intenso],,,1,4,2026-03-02 10:52:23.000000,sentí mucha compasión por beto 🥹🫠
532,7612713127420003093,7612081893902748959,Me hice super fan de saskia y penitencia las historias son realmente impresionantes 🥺,me hice super fan de saskia y penitencia las historias son realmente impresionantes [llorando con tristeza],,,1,6,2026-03-02 11:35:13.000000,me hice super fan de saskia y penitencia las historias son realmente impresionantes 🥺
538,7612627394830517010,7612081893902748959,toda esa entrevista está fuertísima....,toda esa entrevista está fuertísima...,,,1,10,2026-03-02 06:02:26.000000,toda esa entrevista está fuertísima...
1182,7614739755557405461,7613857092604005649,Dios proteja a las madres buscadoras,dios proteja a las madres buscadoras,,,2,1,2026-03-07 22:39:34.000000,dios proteja a las madres buscadoras
1268,7578926016451199752,7578207790037011732,"Cuando un hombre pierde a su esposa es viudo,cuando un hijo pierde a su madre o padre es huérfano...pero cómo es cuando una madre pierde a su hijo? el dolor es tan grande que no hay palabras suficientes para darle nombre😔","cuando un hombre pierde a su esposa es viudo,cuando un hijo pierde a su madre o padre es huérfano...pero cómo es cuando una madre pierde a su hijo? el dolor es tan grande que no hay palabras suficientes para darle nombre[profundo dolor interior]",,,2,7,2025-12-01 10:23:50.000000,"cuando un hombre pierde a su esposa es viudo,cuando un hijo pierde a su madre o padre es huérfano...pero cómo es cuando una madre pierde a su hijo? el dolor es tan grande que no hay palabras suficientes para darle nombre😔"
133,7612707688703689492,7612476308215303445,"Real, lo que dice es lo correcto. [sticker]","real, lo que dice es lo correcto.",,,1,30,2026-03-02 11:14:06.000000,"real, lo que dice es lo correcto."
134,7612692011204182802,7612476308215303445,"es verdad, las cosas que hacen es por que ya las habian pensado","es verdad, las cosas que hacen es por que ya las habian pensado",,,1,37,2026-03-02 10:13:08.000000,"es verdad, las cosas que hacen es por que ya las habian pensado"
135,7612756048445588244,7612476308215303445,Beto salió a tirar puros factos,beto salió a tirar puros factos,,,1,12,2026-03-02 14:21:49.000000,beto salió a tirar puros factos
136,7612762772011664145,7612476308215303445,"siempre lo he dicho, solo dejas salir tu verdadero yo ✨👌","siempre lo he dicho, solo dejas salir tu verdadero yo [me gusta mucho eso]",,,1,9,2026-03-02 14:47:52.000000,"siempre lo he dicho, solo dejas salir tu verdadero yo ✨👌"
138,7612786592084099860,7612476308215303445,me da coraje nomas de recordar esa excusa de mi ex jaja,me da coraje nomas de recordar esa excusa de mi ex jaja,,,1,17,2026-03-02 16:20:20.000000,me da coraje nomas de recordar esa excusa de mi ex jaja
1258,7578707349935833874,7578207790037011732,Las madres buscadoras seguramente han encontrado a más q el gobierno,las madres buscadoras seguramente han encontrado a más q el gobierno,,,2,47,2025-11-30 20:15:23.000000,las madres buscadoras seguramente han encontrado a más q el gobierno
1263,7578576359144948481,7578207790037011732,😭😭😭 una madre nunca debería enterrar a sus hijos y menos buscarlos entre tierra 😭,[llorando desesperadamente] una madre nunca debería enterrar a sus hijos y menos buscarlos entre tierra [llorando desesperadamente],,,2,16,2025-11-30 11:46:59.000000,😭😭😭 una madre nunca debería enterrar a sus hijos y menos buscarlos entre tierra 😭
1269,7579087028530332423,7578207790037011732,total apoyo para las madres buscadoras. animo. me da tanta tristeza por que es la realidad de lo que estamls viviendo en México 🇲🇽,total apoyo para las madres buscadoras. animo. me da tanta tristeza por que es la realidad de lo que estamls viviendo en méxico 🇲🇽,,,2,2,2025-12-01 20:48:44.000000,total apoyo para las madres buscadoras. animo. me da tanta tristeza por que es la realidad de lo que estamls viviendo en méxico 🇲🇽
150,7612872187062223634,7612476308215303445,Por eso mismo el alcohol o los estupefacientes son un agravante al cometer cualquier delito.,por eso mismo el alcohol o los estupefacientes son un agravante al cometer cualquier delito.,,,1,5,2026-03-02 21:52:24.000000,por eso mismo el alcohol o los estupefacientes son un agravante al cometer cualquier delito.
152,7612772531702940432,7612476308215303445,Lo único en lo que influye es que tan fácil se te hacen las cosas,lo único en lo que influye es que tan fácil se te hacen las cosas,,,1,14,2026-03-02 15:25:37.000000,lo único en lo que influye es que tan fácil se te hacen las cosas
159,7613176494119420689,7612476308215303445,no hay borracho que meta manos al fuego🤷🏽‍♀️,no hay borracho que meta manos al fuego[¿qué importa?],,,1,8,2026-03-03 17:33:23.000000,no hay borracho que meta manos al fuego🤷🏽‍♀️
160,7612884013971538708,7612476308215303445,yo no entiendo como pueden sentir lastima o empatia por el.,yo no entiendo como pueden sentir lastima o empatia por el.,,,1,3,2026-03-02 22:38:18.000000,yo no entiendo como pueden sentir lastima o empatia por el.
171,7614753504615449365,7612476308215303445,"lo q dice Beto es tan real, cndo consumí María estaba consciente, solo te apaga los ánimos o t ánima pero NUNCA te cambia d personalidad ni te hace hacer cosas que no harías sobrio, es simple elección y las drvgs son la excusa.....","lo q dice beto es tan real, cndo consumí maría estaba consciente, solo te apaga los ánimos o t ánima pero nunca[énfasis] te cambia d personalidad ni te hace hacer cosas que no harías sobrio, es simple elección y las drvgs son la excusa...",,,1,3,2026-03-07 23:32:49.000000,"lo q dice beto es tan real, cndo consumí maría estaba consciente, solo te apaga los ánimos o t ánima pero nunca[énfasis] te cambia d personalidad ni te hace hacer cosas que no harías sobrio, es simple elección y las drvgs son la excusa..."
172,7612772252685959949,7612476308215303445,"Es verdad, cuantos criminales o asesinos seriales hacían sus cosas totalmente consientes.","es verdad, cuantos criminales o asesinos seriales hacían sus cosas totalmente consientes.",,,1,5,2026-03-02 15:24:45.000000,"es verdad, cuantos criminales o asesinos seriales hacían sus cosas totalmente consientes."
173,7615047259751138056,7612476308215303445,"cierto por eso la famosa frase de que los infieles no son infieles por las sustancias ni por el alcohol por qué ""si sobrio lo penso consiente también lo hizo""","cierto por eso la famosa frase de que los infieles no son infieles por las sustancias ni por el alcohol por qué ""si sobrio lo penso consiente también lo hizo""",,,1,1,2026-03-08 18:32:47.000000,"cierto por eso la famosa frase de que los infieles no son infieles por las sustancias ni por el alcohol por qué ""si sobrio lo penso consiente también lo hizo"""
539,7612869944737645332,7612081893902748959,"Los villanos no nacen, se hacen. Damas y caballeros, no justificó. Unos, se convierten porque eligen ese caminó, teniendo otras opciones. Y hay personas como él, que les toca porque les toca elegir ese caminó y no hay más, no hay quién los salve, o quién les pueda dar otra salida🤷 Y debes elegir, a los otros o te ""salvas"" a ti mismo. No cualquier mujer u hombre. Merecen ser padres en este mundo 😒😒😒","los villanos no nacen, se hacen. damas y caballeros, no justificó. unos, se convierten porque eligen ese caminó, teniendo otras opciones. y hay personas como él, que les toca porque les toca elegir ese caminó y no hay más, no hay quién los salve, o quién les pueda dar otra salida[no hay escapatoria] y debes elegir, a los otros o te ""salvas"" a ti mismo. no cualquier mujer u hombre. merecen ser padres en este mundo [indignación profunda]",,,1,5,2026-03-02 21:43:49.000000,"los villanos no nacen, se hacen. damas y caballeros, no justificó. unos, se convierten porque eligen ese caminó, teniendo otras opciones. y hay personas como él, que les toca porque les toca elegir ese caminó y no hay más, no hay quién los salve, o quién les pueda dar otra salida🤷 y debes elegir, a los otros o te ""salvas"" a ti mismo. no cualquier mujer u hombre. merecen ser padres en este mundo 😒😒😒"
540,7612918803744244494,7612081893902748959,El solo quería que alguien lo amara 😪. No se merecía la vida que le tocó y,el solo quería que alguien lo amara [llorando desesperado]. no se merecía la vida que le tocó y,,,1,5,2026-03-03 00:54:37.000000,el solo quería que alguien lo amara 😪. no se merecía la vida que le tocó y
541,7612485091587343118,7612081893902748959,💔💔💔💔💔💔💔💔Lo SIENTO Beto! Dios te abrace Betito,[me duele el corazón]lo siento[énfasis] beto! dios te abrace betito,,,1,4,2026-03-01 20:50:33.000000,💔💔💔💔💔💔💔💔lo siento[énfasis] beto! dios te abrace betito
1374,7578622167890854657,7578207790037011732,y pensar que la presidenta no las quiere recibir en palacio :(,y pensar que la presidenta no las quiere recibir en palacio :(,,,2,7,2025-11-30 14:44:59.000000,y pensar que la presidenta no las quiere recibir en palacio :(
1547,7575197630197236481,7574249760001920276,no se pasen apenas me eh despertado y ya me ponen triste...,no se pasen apenas me eh despertado y ya me ponen triste...,,,2,47,2025-11-21 09:15:55.000000,no se pasen apenas me eh despertado y ya me ponen triste...
1548,7574581484670288660,7574249760001920276,La vdd me duele mucho ver este tipo de videos e imaginar el dolor de las madres …..,la vdd me duele mucho ver este tipo de videos e imaginar el dolor de las madres …..,,,2,39,2025-11-19 17:25:05.000000,la vdd me duele mucho ver este tipo de videos e imaginar el dolor de las madres …..
1549,7574576776531706642,7574249760001920276,"Ellas no buscan a quienes les hicieron eso a sus hijos, solo buscan lo que queda de ellos para darles una sepultura digna, un fuerte abrazo y un aplauso a esas mujeres, hombres, que a diario salen a buscar a sus hijos o a los hijos de otras personas; tienen mi total respeto y admiración. 🫂❤️‍🩹","ellas no buscan a quienes les hicieron eso a sus hijos, solo buscan lo que queda de ellos para darles una sepultura digna, un fuerte abrazo y un aplauso a esas mujeres, hombres, que a diario salen a buscar a sus hijos o a los hijos de otras personas; tienen mi total respeto y admiración. [abrazo de solidaridad]",,,2,41,2025-11-19 17:07:01.000000,"ellas no buscan a quienes les hicieron eso a sus hijos, solo buscan lo que queda de ellos para darles una sepultura digna, un fuerte abrazo y un aplauso a esas mujeres, hombres, que a diario salen a buscar a sus hijos o a los hijos de otras personas; tienen mi total respeto y admiración. 🫂❤️‍🩹"
1550,7605612176913122069,7574249760001920276,"""la llorona dejo de llorar al ver qué madres que también buscaban a sus hijos"" [sticker]","""la llorona dejo de llorar al ver qué madres que también buscaban a sus hijos""",,,2,9,2026-02-11 08:19:47.000000,"""la llorona dejo de llorar al ver qué madres que también buscaban a sus hijos"""
542,7612629075165381383,7612081893902748959,"Una vida con traumas ,una vida muy difícil,el lo dijo en otra vida alomejor sera diferente 🤧","una vida con traumas ,una vida muy difícil,el lo dijo en otra vida alomejor sera diferente [siento mucha tristeza]",,,1,6,2026-03-02 06:08:58.000000,"una vida con traumas ,una vida muy difícil,el lo dijo en otra vida alomejor sera diferente 🤧"
543,7612779512132682516,7612081893902748959,Muchos sufrimos abandono y no somos malas personas ni delincuentes,muchos sufrimos abandono y no somos malas personas ni delincuentes,,,1,5,2026-03-02 15:52:53.000000,muchos sufrimos abandono y no somos malas personas ni delincuentes
546,7613128634400473886,7612081893902748959,"La neta mejor no opinen de la vida de otros, cada uno sabe en su cabeza y corazón la batalla qe trae","la neta mejor no opinen de la vida de otros, cada uno sabe en su cabeza y corazón la batalla qe trae",,,1,5,2026-03-03 14:27:43.000000,"la neta mejor no opinen de la vida de otros, cada uno sabe en su cabeza y corazón la batalla qe trae"
547,7612664620990759697,7612081893902748959,Que el ser supremo tenga piedad con su alma,que el ser supremo tenga piedad con su alma,,,1,7,2026-03-02 08:26:54.000000,que el ser supremo tenga piedad con su alma
548,7612898042362413845,7612081893902748959,Demasiado... [sticker],__INDEFINIDO__,,,1,19,2026-03-02 23:32:45.000000,__INDEFINIDO__
549,7612514764044157714,7612081893902748959,"Me llegó mucho ver este episodio, me dan ganas de darle un abrazo 🥺. Gracias Dios por permitirme tener a mis padres y ahora que soy mamá nunca dejaré a mi hija, siempre le daré amor ♥️","me llegó mucho ver este episodio, me dan ganas de darle un abrazo [llorando con tristeza]. gracias dios por permitirme tener a mis padres y ahora que soy mamá nunca dejaré a mi hija, siempre le daré amor [amor incondicional]",,,1,8,2026-03-01 22:45:26.000000,"me llegó mucho ver este episodio, me dan ganas de darle un abrazo 🥺. gracias dios por permitirme tener a mis padres y ahora que soy mamá nunca dejaré a mi hija, siempre le daré amor ♥️"
550,7612475284663452424,7612081893902748959,Creo que ya no hay manera de revertir lo que él siente en su mente y su corazón [sticker],creo que ya no hay manera de revertir lo que él siente en su mente y su corazón,,,1,8,2026-03-01 20:12:15.000000,creo que ya no hay manera de revertir lo que él siente en su mente y su corazón
551,7612504101334745877,7612081893902748959,Beto recibe un 🫂 abrazo fuerte cariñoso desde mi corazón 😘❤️,beto recibe un [abrazo fuerte y cálido] abrazo fuerte cariñoso desde mi corazón [besos tiernos amorosos],,,1,4,2026-03-01 22:06:38.000000,beto recibe un 🫂 abrazo fuerte cariñoso desde mi corazón 😘❤️
552,7612693383291208468,7612081893902748959,"me dueles niño, porque si sabes que necesitabas tanto amor y cuidados la historia sería tan distinta.","me dueles niño, porque si sabes que necesitabas tanto amor y cuidados la historia sería tan distinta.",,,1,9,2026-03-02 10:18:30.000000,"me dueles niño, porque si sabes que necesitabas tanto amor y cuidados la historia sería tan distinta."
1587,7604161375187698439,7574249760001920276,"""y si te encuentro que hago??""
""llévame a casa...🥀😭""","""y si te encuentro que hago?""
""llévame a casa...[tristeza profunda desesperanza]""",,,2,15,2026-02-07 10:29:59.000000,"""y si te encuentro que hago?""
""llévame a casa...🥀😭"""
360,7612012814735278855,7611543013990485268,no sé pero me recordó a este personaje,no sé pero me recordó a este personaje,,,1,21,2026-02-28 14:17:34.000000,no sé pero me recordó a este personaje
361,7611754779987428127,7611543013990485268,Me rompió el corazón hay hombres y mujeres que no merecen hijos🥺,me rompió el corazón hay hombres y mujeres que no merecen hijos[llorando de dolor],,,1,22,2026-02-27 21:36:29.000000,me rompió el corazón hay hombres y mujeres que no merecen hijos🥺
363,7612052445494100744,7611543013990485268,la historia más triste 🥹,la historia más triste [llanto desesperado],,,1,27,2026-02-28 16:51:32.000000,la historia más triste 🥹
816,7610938906876609287,7601984511668194580,"“Si lo encuentro, que te hago” “no te encuentro, que hago?” [sticker]","“si lo encuentro, que te hago” “no te encuentro, que hago?”",,,2,11,2026-02-25 16:50:23.000000,"“si lo encuentro, que te hago” “no te encuentro, que hago?”"
817,7610870523023737607,7601984511668194580,"""quería ver tu logros...no tus restos""
""estabas 9 meses en mi vientre...ahora te busco en el vientre de la tierra"" [sticker]","""quería ver tu logros...no tus restos""
""estabas 9 meses en mi vientre...ahora te busco en el vientre de la tierra""",,,2,11,2026-02-25 12:24:57.000000,"""quería ver tu logros...no tus restos""
""estabas 9 meses en mi vientre...ahora te busco en el vientre de la tierra"""
818,7611262696172815125,7601984511668194580,"El país es tan lindo, estoy orgulloso de ser mexicano, pero esa parte...","el país es tan lindo, estoy orgulloso de ser mexicano, pero esa parte...",,,2,10,2026-02-26 13:46:52.000000,"el país es tan lindo, estoy orgulloso de ser mexicano, pero esa parte..."
819,7611620052241302290,7601984511668194580,"""hijo ya es muy tarde por que no vienes?"" [sticker]","""hijo ya es muy tarde por que no vienes?""",,,2,9,2026-02-27 12:53:29.000000,"""hijo ya es muy tarde por que no vienes?"""
29,7613169349347607304,7612476308215303445,Solo consumir te da mas valor de hacer lo que ya querías hacer y punto …,solo consumir te da mas valor de hacer lo que ya querías hacer y punto …,,,1,75,2026-03-03 17:05:33.000000,solo consumir te da mas valor de hacer lo que ya querías hacer y punto …
221,7611716741509825298,7611543013990485268,El tiene la esperanza de reencarnar para tener una vida normal 💔,el tiene la esperanza de reencarnar para tener una vida normal [corazón roto triste],,,1,222707,2026-02-27 19:08:47.000000,el tiene la esperanza de reencarnar para tener una vida normal 💔
972,7615338962668028693,7613857092604005649,Dios las bendiga 🙏,dios las bendiga [pide bendición],,,2,4,2026-03-09 13:24:46.000000,dios las bendiga 🙏
977,7614695888267068178,7613857092604005649,Hay no de verdad esto es aterrador y las MDTS autoridades no hacen nada 😡😡😡,hay no de verdad esto es aterrador y las mdts[énfasis] autoridades no hacen nada [enfado intenso furia intensa],,,2,5,2026-03-07 19:49:16.000000,hay no de verdad esto es aterrador y las mdts[énfasis] autoridades no hacen nada 😡😡😡
978,7614725392399287047,7613857092604005649,recuerdo cuando se escuchaba en año 2000 que Tijuana tenía muchas desaparecidas....y a 26 años ya es en todo México. gobiernos vienen y van y ganan cantidades en verdad ofensivas y mientras todos los mexicanos en peligro.,recuerdo cuando se escuchaba en año 2000 que tijuana tenía muchas desaparecidas...y a 26 años ya es en todo méxico. gobiernos vienen y van y ganan cantidades en verdad ofensivas y mientras todos los mexicanos en peligro.,,,2,3,2026-03-07 21:43:41.000000,recuerdo cuando se escuchaba en año 2000 que tijuana tenía muchas desaparecidas...y a 26 años ya es en todo méxico. gobiernos vienen y van y ganan cantidades en verdad ofensivas y mientras todos los mexicanos en peligro.
1199,7578287941107024651,7578207790037011732,"y aun así hay gente que dice que ""no es para tanto""","y aun así hay gente que dice que ""no es para tanto""",,,2,3789,2025-11-29 17:08:00.000000,"y aun así hay gente que dice que ""no es para tanto"""
222,7612044107368121109,7611543013990485268,las víctimas desde el cielo viendo como empatizan con su agresor.,las víctimas desde el cielo viendo como empatizan con su agresor.,,,1,7086,2026-02-28 16:19:07.000000,las víctimas desde el cielo viendo como empatizan con su agresor.
241,7612088743672414989,7611543013990485268,Donde le puedo escribir a Beto?,donde le puedo escribir a beto?,,,1,28,2026-02-28 19:12:35.000000,donde le puedo escribir a beto?
242,7611966884389896981,7611543013990485268,"En otra vidaaaaaaaaa
🥺🥺","en otra vidaaaaaaaaa
[llorando mucho dolor]",,,1,5667,2026-02-28 11:19:25.000000,"en otra vidaaaaaaaaa
🥺🥺"
